sentence,event1,event2,signal,Doc name,Doc ID 
"An Upjohn spokesman said he had "" heard nothing"" to suggest the early retirement package was spurred by shareholder pressure or a potential bidder for the company, which occasionally has been the target of takeover speculation. ",takeover,said,target,wsj_0184.tml, WSJ891102-0006 
"An Upjohn spokesman said he had "" heard nothing"" to suggest the early retirement package was spurred by shareholder pressure or a potential bidder for the company, which occasionally has been the target of takeover speculation. ",spurred,target,target,wsj_0184.tml, WSJ891102-0006 
"An Upjohn spokesman said he had "" heard nothing"" to suggest the early retirement package was spurred by shareholder pressure or a potential bidder for the company, which occasionally has been the target of takeover speculation. ",spurred,said,target,wsj_0184.tml, WSJ891102-0006 
"An Upjohn spokesman said he had "" heard nothing"" to suggest the early retirement package was spurred by shareholder pressure or a potential bidder for the company, which occasionally has been the target of takeover speculation. ",target,said,target,wsj_0184.tml, WSJ891102-0006 
The company earlier this year adopted a shareholder-rights plan to ward off unwanted suitors.    ,adopted,ward,plan,wsj_0184.tml, WSJ891102-0006 
The spokesman said it is the first early retirement plan offered under its two-year cost-control strategy. ,said,offered,strategy,wsj_0184.tml, WSJ891102-0006 
The spokesman said it is the first early retirement plan offered under its two-year cost-control strategy. ,said,offered,plan,wsj_0184.tml, WSJ891102-0006 
She said the move would result in a after-tax charge of less than $4 million to be spread over the next three quarters. ,spread,result,charge,wsj_0176.tml, WSJ891102-0014 
She said the move would result in a after-tax charge of less than $4 million to be spread over the next three quarters. ,spread,said,charge,wsj_0176.tml, WSJ891102-0014 
She said the move would result in a after-tax charge of less than $4 million to be spread over the next three quarters. ,spread,move,charge,wsj_0176.tml, WSJ891102-0014 
She said the move would result in a after-tax charge of less than $4 million to be spread over the next three quarters. ,result,said,charge,wsj_0176.tml, WSJ891102-0014 
She said the move would result in a after-tax charge of less than $4 million to be spread over the next three quarters. ,result,move,charge,wsj_0176.tml, WSJ891102-0014 
She said the move would result in a after-tax charge of less than $4 million to be spread over the next three quarters. ,said,move,charge,wsj_0176.tml, WSJ891102-0014 
Cilcorp said the businesses  to  be acquired had revenue of $76 million for the year ended March 31.    ,revenue,had,end,wsj_0346.tml, WSJ891101-0018 
Cilcorp said the businesses  to  be acquired had revenue of $76 million for the year ended March 31.    ,revenue,acquired,end,wsj_0346.tml, WSJ891101-0018 
Cilcorp said the businesses  to  be acquired had revenue of $76 million for the year ended March 31.    ,revenue,said,end,wsj_0346.tml, WSJ891101-0018 
Cilcorp said the businesses  to  be acquired had revenue of $76 million for the year ended March 31.    ,had,acquired,end,wsj_0346.tml, WSJ891101-0018 
Cilcorp said the businesses  to  be acquired had revenue of $76 million for the year ended March 31.    ,had,said,end,wsj_0346.tml, WSJ891101-0018 
Cilcorp said the businesses  to  be acquired had revenue of $76 million for the year ended March 31.    ,acquired,said,end,wsj_0346.tml, WSJ891101-0018 
"Separately, Cilcorp said it plans  to purchase as many as 1.4 million shares, or 10% of its common stock outstanding from time to time on the open market and through privately negotiated transactions.    ",purchase,said,plan,wsj_0346.tml, WSJ891101-0018 
"Separately, Cilcorp said it plans  to purchase as many as 1.4 million shares, or 10% of its common stock outstanding from time to time on the open market and through privately negotiated transactions.    ",purchase,plans,plan,wsj_0346.tml, WSJ891101-0018 
"Separately, Cilcorp said it plans  to purchase as many as 1.4 million shares, or 10% of its common stock outstanding from time to time on the open market and through privately negotiated transactions.    ",said,plans,plan,wsj_0346.tml, WSJ891101-0018 
"The company, which currently has 13.5 million common shares outstanding, said it has no specific plans for the shares. ",has,said,plan,wsj_0346.tml, WSJ891101-0018 
"The company, which currently has 13.5 million common shares outstanding, said it has no specific plans for the shares. ",has,plans,plan,wsj_0346.tml, WSJ891101-0018 
"The company, which currently has 13.5 million common shares outstanding, said it has no specific plans for the shares. ",said,plans,plan,wsj_0346.tml, WSJ891101-0018 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,complete,approval,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,complete,expects,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,complete,transaction,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,complete,said,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,complete,obtain,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,approval,expects,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,approval,transaction,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,approval,said,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,approval,obtain,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,expects,transaction,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,expects,said,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,expects,obtain,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,transaction,said,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,transaction,obtain,end,wsj_0006.tml, WSJ891102-0188 
The thrift holding company said it expects  to obtain regulatory approval and complete the transaction by year-end. ,said,obtain,end,wsj_0006.tml, WSJ891102-0188 
"Elco Industries Inc. said it expects net income in the year ending June 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.    ",fall,expects,end,wsj_0135.tml, WSJ891102-0056 
"Elco Industries Inc. said it expects net income in the year ending June 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.    ",fall,said,end,wsj_0135.tml, WSJ891102-0056 
"Elco Industries Inc. said it expects net income in the year ending June 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.    ",fall,ending,end,wsj_0135.tml, WSJ891102-0056 
"Elco Industries Inc. said it expects net income in the year ending June 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.    ",expects,said,end,wsj_0135.tml, WSJ891102-0056 
"Elco Industries Inc. said it expects net income in the year ending June 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.    ",expects,ending,end,wsj_0135.tml, WSJ891102-0056 
"Elco Industries Inc. said it expects net income in the year ending June 30, 1990, to fall below a recent analyst's estimate of $1.65 a share.    ",said,ending,end,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,pressures,face,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,pressures,continues,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,pressures,demand,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,pressures,said,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,face,continues,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,face,demand,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,face,said,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,continues,demand,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,continues,said,demand,wsj_0135.tml, WSJ891102-0056 
The company said its industrial unit continues to face margin pressures and lower demand.    ,demand,said,demand,wsj_0135.tml, WSJ891102-0056 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",assist,hired,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",assist,reported,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",assist,loss,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",assist,said,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",assist,evaluating,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",hired,reported,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",hired,loss,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",hired,said,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",hired,evaluating,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",reported,loss,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",reported,said,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",reported,evaluating,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",loss,said,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",loss,evaluating,end,wsj_0344.tml, WSJ891101-0020 
"Price Stern Sloan Inc. said it hired an investment banking firm to assist in evaluating restructuring or merger alternatives and reported a net loss of $8.1 million, or $2.14 a share, for the third quarter ended Sept. 30.    ",said,evaluating,end,wsj_0344.tml, WSJ891101-0020 
"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ",loss,said,propose,wsj_0344.tml, WSJ891101-0020 
"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ",loss,charges,propose,wsj_0344.tml, WSJ891101-0020 
"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ",said,charges,propose,wsj_0344.tml, WSJ891101-0020 
"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ",loss,said,charge,wsj_0344.tml, WSJ891101-0020 
"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ",loss,charges,charge,wsj_0344.tml, WSJ891101-0020 
"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ",said,charges,charge,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",status,exclusion,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",status,sales,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",status,decrease,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",status,attributed,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",exclusion,sales,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",exclusion,decrease,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",exclusion,attributed,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",sales,decrease,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",sales,attributed,propose,wsj_0344.tml, WSJ891101-0020 
"The company attributed the decrease in part to the exclusion of the company's British sales from the current year's figures as a result of the subsidiary's status as a proposed discontinued operation and, in part, to lower sales in certain key foreign and domestic accounts. ",decrease,attributed,propose,wsj_0344.tml, WSJ891101-0020 
"Mr. Ackerman already is seeking to oust Mr. Edelman as chairman of Datapoint Corp., an Intelogic affiliate.    ",seeking,oust,seek,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",meant,saying,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",meant,specify,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",meant,on,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",meant,moves,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",meant,benefit,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",meant,declined,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",meant,prompted,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",saying,specify,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",saying,on,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",saying,moves,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",saying,benefit,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",saying,declined,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",saying,prompted,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",specify,on,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",specify,moves,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",specify,benefit,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",specify,declined,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",specify,prompted,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",on,moves,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",on,benefit,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",on,declined,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",on,prompted,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",moves,benefit,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",moves,declined,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",moves,prompted,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",benefit,declined,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",benefit,prompted,mean,wsj_0151.tml, WSJ891102-0040 
"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll."" ",declined,prompted,mean,wsj_0151.tml, WSJ891102-0040 
"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    ",added,designed,design,wsj_0151.tml, WSJ891102-0040 
"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    ",added,has,design,wsj_0151.tml, WSJ891102-0040 
"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    ",added,take,design,wsj_0151.tml, WSJ891102-0040 
"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    ",designed,has,design,wsj_0151.tml, WSJ891102-0040 
"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    ",designed,take,design,wsj_0151.tml, WSJ891102-0040 
"He added, ""This has nothing to do with Marty Ackerman and it is not designed, particularly , to take the company private.""    ",has,take,design,wsj_0151.tml, WSJ891102-0040 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",message,offer,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",message,meant,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",message,resign,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",message,taken,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",message,suggestion,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",message,said,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",offer,meant,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",offer,resign,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",offer,taken,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",offer,suggestion,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",offer,said,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",meant,resign,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",meant,taken,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",meant,suggestion,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",meant,said,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",resign,taken,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",resign,suggestion,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",resign,said,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",taken,suggestion,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",taken,said,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ",suggestion,said,mean,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,sketched,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,tell,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,told,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,started,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,asking,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,object,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,encountering,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,on,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,said,object,SJMN91-06338157.tml, SJMN91-06338157 
"The source said theyounger Bush ""sketched out for Sununu"" problems the president is encounteringbecause of the chief of staff's tenure.;   ""He was told . . . the handwritingwas on the wall,"" the source said Monday.;   That, the source said, was whenSununu started calling congressional Republicans and asking them to tell Bushthat the conservative wing of the party, in particular, would  object if hewere fired.;   Officials said the president himself met with Sununu Sunday. ",fired,met,object,SJMN91-06338157.tml, SJMN91-06338157 
