sentence,event1,event2,signal,Doc name,Doc ID 
"Separately, the Ontario Supreme Court said it will postpone indefinitely a ruling on the lawsuit launched by the University of Toronto against Connaught in connection with the Merieux bid.    ",ruling,launched,by,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,reaching,as,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,agreed,as,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,accord,as,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,agreed,as,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,accord,as,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",agreed,accord,as,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,reaching,by ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,agreed,by ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,accord,by ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,agreed,by ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,accord,by ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",agreed,accord,by ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,reaching,by,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,agreed,by,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,accord,by,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,agreed,by,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,accord,by,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",agreed,accord,by,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,reaching,as a result of ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,agreed,as a result of ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,accord,as a result of ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,agreed,as a result of ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,accord,as a result of ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",agreed,accord,as a result of ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,reaching,as ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,agreed,as ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,accord,as ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,agreed,as ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,accord,as ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",agreed,accord,as ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,reaching,as a result ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,agreed,as a result ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",said,accord,as a result ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,agreed,as a result ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",reaching,accord,as a result ,wsj_0533.tml, WSJ891030-0168 
"In a statement prepared by lawyers for the university and Connaught, the parties said they agreed that as a result of reaching a C415 million research accord, ""It is unnecessary that there be a judgment on the merits {of the case} at this time.""    ",agreed,accord,as a result ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,offer,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,supporting,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,sought,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,blocking,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,supporting,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,sought,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,blocking,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,sought,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,blocking,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,sought,blocking,by ,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,offer,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,supporting,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,sought,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,blocking,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,supporting,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,sought,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,blocking,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,sought,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,blocking,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,sought,blocking,by,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,offer,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,supporting,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,sought,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,blocking,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,supporting,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,sought,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,blocking,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,sought,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,blocking,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,sought,blocking,from,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,offer,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,supporting,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,sought,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,recommending,blocking,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,supporting,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,sought,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,offer,blocking,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,sought,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,supporting,blocking,have,wsj_0533.tml, WSJ891030-0168 
The university had sought an injunction blocking Connaught's board from recommending or supporting an offer for the company by Merieux. ,sought,blocking,have,wsj_0533.tml, WSJ891030-0168 
"The unit makes intravenous pumps used by hospitals and had more than $110 million in sales last year, according to Advanced Medical. ",had,sales,by ,wsj_1073.tml, WSJ891025-0157 
"The unit makes intravenous pumps used by hospitals and had more than $110 million in sales last year, according to Advanced Medical. ",had,sales,by,wsj_1073.tml, WSJ891025-0157 
"The unit makes intravenous pumps used by hospitals and had more than $110 million in sales last year, according to Advanced Medical. ",had,sales,have,wsj_1073.tml, WSJ891025-0157 
"The unit makes intravenous pumps used by hospitals and had more than $110 million in sales last year, according to Advanced Medical. ",had,sales,make,wsj_1073.tml, WSJ891025-0157 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",pay,buy,as,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",pay,agreed,as,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",buy,agreed,as,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",pay,buy,as ,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",pay,agreed,as ,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",buy,agreed,as ,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",pay,buy,have,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",pay,agreed,have,wsj_0981.tml, WSJ891026-0077 
"MGM Grand Inc. has agreed to pay $93 million and nearly 1.8 million common shares to buy 117 acres of land along the Las Vegas, Nev., Strip as a site for its planned movie-studio and theme-park resort.    ",buy,agreed,have,wsj_0981.tml, WSJ891026-0077 
"Of the total purchase price, $50 million cash and $30 million in stock (nearly 1.8 million shares) would be paid to buy the existing 700-room Marina Hotel amp Casino from Southwest Securities, a Nevada limited partnership. ",paid,buy,from,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",agreements,disclose,by ,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",agreements,announced,by ,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",agreements,acquire,by ,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",disclose,announced,by ,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",disclose,acquire,by ,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",announced,acquire,by ,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",agreements,disclose,by,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",agreements,announced,by,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",agreements,acquire,by,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",disclose,announced,by,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",disclose,acquire,by,wsj_0981.tml, WSJ891026-0077 
"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n't disclose the purchase price.    ",announced,acquire,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,owned,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,according,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,issuance,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,offering,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",owned,according,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",owned,issuance,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",owned,offering,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",according,issuance,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",according,offering,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",issuance,offering,by ,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,owned,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,according,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,issuance,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",bring,offering,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",owned,according,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",owned,issuance,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",owned,offering,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",according,issuance,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",according,offering,by,wsj_0981.tml, WSJ891026-0077 
"The proposed stock offering and issuance of nearly 1.8 million common shares in connection with the land purchase will bring MGM Grand's total shares outstanding to 28.7 million, of which 72% will be owned by Mr. Kerkorian and Tracinda, according to the prospectus.    ",issuance,offering,by,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",acquire,refurbishing,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",acquire,expected,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",acquire,remodeling,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",acquire,used,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",refurbishing,expected,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",refurbishing,remodeling,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",refurbishing,used,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",expected,remodeling,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",expected,used,from,wsj_0981.tml, WSJ891026-0077 
"Proceeds from the offering are expected to be used for remodeling the company's Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort. ",remodeling,used,from,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,refurbishment,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,said,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,remodeling,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,made,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,cost,by ,wsj_0981.tml, WSJ891026-0077 
